0.28	0.54	0.14	0.15	0.34	0.42	0.1	0.54	0.26	0.02	0.24	1.0	0.32	0.52	0.38	0.02	0.58	0.8	0.06	0.28	
0.6	0.46	0.3	0.48	0.7	0.16	0.12	0.06	0.54	0.24	0.6	0.76	0.52	0.3	0.28	0.7	0.32	0.34	0.24	0.12	
0.49	0.44	0.24	0.64	0.24	0.22	0.28	0.38	0.42	0.84	0.36	0.66	0.1	0.84	0.84	0.3	1.0	0.78	0.06	0.5	
0.16	0.14	0.24	0.12	0.68	0.4	0.3	0.82	0.71	0.88	1.0	1.0	0.46	1.0	1.0	0.18	1.0	0.0	1.0	0.54	
0.58	0.14	0.14	0.16	0.36	0.06	0.26	0.96	0.18	0.42	0.14	0.74	0.14	0.1	0.6	0.9	0.58	0.76	0.7	0.28	
0.02	0.1	0.28	0.24	0.06	0.06	0.26	0.16	0.22	0.54	0.08	0.4	0.5	1.0	1.0	0.44	0.88	0.42	0.72	0.58	
0.22	0.56	0.36	0.4	0.26	0.26	0.02	0.26	0.5	0.44	0.08	0.04	0.76	0.22	0.08	0.02	0.18	0.34	1.0	0.28	
0.48	0.58	0.48	0.06	0.22	0.1	0.82	0.94	0.04	0.88	0.68	0.1	0.84	1.0	1.0	1.0	0.76	0.4	0.0	1.0	
0.72	0.58	0.66	0.94	0.44	0.68	0.86	0.74	0.42	0.66	0.68	0.3	1.0	0.88	0.68	1.0	0.88	0.92	0.68	1.0	
0.42	0.27	0.28	0.6	0.32	0.18	0.1	0.22	0.78	0.18	0.36	0.3	1.0	0.32	0.02	0.28	0.42	0.4	0.02	1.0	
0.22	0.38	0.14	0.02	0.1	0.42	0.48	0.62	0.46	0.2	0.26	0.3	0.42	1.0	0.76	1.0	1.0	0.22	0.4	0.12	
0.17	0.26	0.18	0.41	0.5	0.62	0.35	0.12	0.56	1.0	1.0	0.38	0.48	0.78	0.5	0.46	0.92	0.22	1.0	0.5	
0.3	0.35	0.3	0.14	0.32	0.08	0.22	0.3	0.32	0.08	0.88	0.22	0.08	0.46	0.58	0.16	0.38	0.64	0.3	1.0	
0.21	0.06	0.36	0.46	0.22	0.2	0.6	0.5	0.42	0.26	0.08	0.56	1.0	0.84	0.7	0.34	0.4	0.24	0.02	1.0	
0.1	0.08	0.1	0.0	0.38	0.14	0.05	0.68	0.26	1.0	0.14	1.0	0.5	0.47	0.44	0.78	0.58	0.3	0.62	0.58	
0.02	0.08	0.08	0.28	0.22	0.24	0.58	0.12	0.04	0.24	0.5	0.36	0.54	0.04	0.56	0.58	0.48	0.46	0.3	0.66	
0.3	0.31	0.38	0.4	0.46	0.22	0.34	0.1	0.04	0.82	0.58	0.16	0.59	0.26	0.26	0.84	0.16	0.6	0.54	0.9	
0.1	0.0	0.04	0.36	0.16	0.52	0.22	0.06	0.54	0.18	0.7	0.06	0.3	0.18	0.34	0.14	0.43	0.14	0.16	0.38	
0.42	0.58	0.68	0.38	0.06	0.04	0.08	0.14	0.22	0.16	0.46	0.32	0.76	0.52	0.44	0.52	0.64	0.62	0.62	1.0	
0.74	0.52	0.02	0.16	0.32	0.24	1.0	0.26	0.46	1.0	0.54	0.5	0.4	0.52	1.0	0.64	0.38	0.5	0.52	0.42	
