44	10	42	1	56	2	79	2	51	56	NaN	67	27	58	59	78	32	2	37	52	
11	1	1	55	74	5	77	NaN	64	6	41	NaN	52	50	42	52	51	28	46	24	
21	88	67	4	34	43	24	64	NaN	84	64	59	60	32	41	37	26	NaN	49	67	
13	43	NaN	21	NaN	65	38	2	52	4	NaN	86	46	25	31	4	14	32	39	36	
26	59	8	2	2	48	26	4	2	69	64	4	73	1	48	83	26	57	27	65	
4	4	41	7	NaN	39	19	32	48	39	65	2	29	NaN	43	27	65	29	3	67	
10	63	8	NaN	63	7	35	6	2	52	4	33	48	34	19	2	73	46	63	45	
1	2	69	NaN	37	5	84	13	13	NaN	53	3	86	27	18	48	66	26	51	32	
7	57	3	87	1	83	70	38	6	46	NaN	48	4	50	39	79	75	2	54	29	
30	5	52	37	4	70	68	NaN	72	49	7	46	44	66	55	39	35	45	41	42	
15	49	9	37	2	48	52	9	32	2	67	75	39	33	40	36	19	18	38	45	
5	4	56	5	44	3	45	9	61	2	41	70	50	33	36	29	57	17	44	37	
15	55	47	6	8	60	2	1	54	NaN	83	32	74	NaN	55	22	29	28	56	34	
34	NaN	31	10	1	62	NaN	67	58	41	26	48	30	35	31	42	3	47	34	19	
4	41	5	3	39	17	67	NaN	57	3	77	46	43	46	2	47	NaN	71	23	35	
6	28	3	NaN	75	6	70	40	22	5	48	41	26	30	69	27	43	32	36	35	
4	2	3	78	8	1	2	75	57	21	40	82	NaN	67	34	1	28	55	35	38	
26	31	3	58	1	50	5	58	47	4	29	59	NaN	2	66	65	25	44	65	43	
20	4	77	2	59	47	30	32	26	35	32	33	41	26	35	28	30	51	32	27	
66	2	NaN	71	35	35	5	57	NaN	NaN	60	63	58	33	23	64	40	30	25	26	
11	13	4	57	13	1	1	NaN	NaN	65	NaN	38	NaN	NaN	45	83	67	8	22	NaN	
2	83	47	9	12	NaN	4	89	48	NaN	3	42	31	41	62	18	4	72	19	61	
10	4	4	45	2	5	2	33	6	NaN	NaN	84	4	22	27	1	67	58	39	41	
11	32	5	73	53	NaN	74	63	3	56	22	48	40	33	28	34	NaN	23	35	77	
84	25	1	86	55	58	34	37	46	47	2	30	32	72	2	51	33	78	2	47	
38	25	NaN	80	40	2	37	6	31	45	NaN	52	45	52	74	NaN	60	27	70	29	
4	66	17	59	49	NaN	2	3	54	1	27	58	28	49	48	3	34	44	58	38	
18	32	4	2	78	38	44	27	6	NaN	80	17	NaN	65	50	39	44	40	29	49	
7	46	5	74	3	73	64	2	26	59	48	19	40	40	4	64	36	31	32	42	
18	2	40	41	8	NaN	56	12	18	30	3	38	21	NaN	47	27	18	2	NaN	59	
6	64	10	43	11	32	57	38	24	32	1	57	NaN	31	18	NaN	51	34	33	60	
39	43	48	55	3	NaN	91	3	49	65	22	52	2	55	63	23	32	30	48	38	
11	6	6	64	14	30	2	42	NaN	2	53	NaN	60	2	49	6	43	NaN	NaN	35	
9	4	70	NaN	NaN	77	NaN	2	55	1	1	51	7	75	47	6	37	35	1	75	
NaN	2	25	51	3	45	NaN	1	41	NaN	71	39	3	71	41	42	27	48	44	67	
54	4	6	67	3	2	1	55	34	31	50	43	2	68	45	41	43	52	30	58	
13	34	79	12	83	6	63	57	30	5	50	51	42	78	42	46	51	1	62	36	
42	5	80	NaN	80	2	63	3	73	56	44	31	73	49	48	39	51	45	58	77	
59	12	76	15	57	3	52	61	38	28	34	31	45	27	37	48	37	14	20	43	
28	7	68	2	8	69	2	42	46	NaN	62	21	23	39	22	49	NaN	79	29	43	
10	87	5	64	2	45	44	NaN	2	35	22	24	24	40	29	34	46	25	17	35	
4	2	NaN	82	NaN	62	1	70	7	25	38	2	20	58	3	46	28	31	41	2	
26	75	3	3	59	3	64	NaN	48	78	16	38	29	74	32	38	32	59	39	36	
6	46	4	70	13	78	3	NaN	2	62	75	85	47	52	67	1	86	31	19	34	
30	5	56	2	52	NaN	66	28	80	43	44	51	44	2	67	26	48	52	44	44	
5	52	3	2	65	41	78	59	45	46	38	48	31	50	35	22	33	37	63	31	
7	29	3	1	NaN	54	44	28	2	42	NaN	51	73	NaN	19	53	71	50	33	56	
28	3	51	1	3	71	3	67	3	35	4	77	2	54	54	44	45	52	28	42	
18	79	3	4	68	76	84	79	2	41	38	4	39	24	57	30	46	28	33	18	
56	27	4	2	85	35	6	28	56	NaN	39	41	35	43	24	60	38	NaN	35	40	
19	19	2	67	2	2	94	35	51	2	35	39	4	48	1	68	72	47	52	27	
33	17	3	2	64	63	2	67	27	32	73	2	27	NaN	49	22	37	21	54	56	
