0.68	0.8	0.99	0.42	0.0	1.0	0.0	0.0	0.14	0.06	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.3	
0.9	1.0	0.86	0.97	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.38	1.0	0.0	0.18	0.0	0.56	0.0	0.0	
0.61	0.42	0.34	0.0	0.0	1.0	0.0	1.0	0.0	0.24	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	
0.36	1.0	0.93	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	
0.3	0.0	0.48	1.0	0.0	1.0	1.0	0.0	0.24	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	1.0	0.0	1.0	
1.0	0.77	0.15	1.0	0.0	0.0	1.0	0.0	0.5	0.0	0.44	0.0	1.0	0.0	0.22	1.0	0.0	0.0	0.16	1.0	
0.34	0.04	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.34	0.0	0.0	0.06	
0.8	0.84	0.07	1.0	0.0	0.99	0.0	0.12	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	
0.96	0.0	0.97	0.0	0.97	0.0	0.0	0.0	0.64	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.08	0.0	
0.26	0.57	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.02	0.0	1.0	0.0	0.06	0.0	0.0	0.0	1.0	0.0	0.0	
0.06	0.05	0.46	0.42	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	
0.53	0.98	0.0	0.12	1.0	0.0	1.0	1.0	0.0	0.0	0.08	0.0	0.1	0.0	0.2	0.0	1.0	0.0	1.0	0.0	
0.84	0.9	1.0	0.0	0.16	1.0	0.0	1.0	1.0	1.0	0.0	0.2	0.0	1.0	0.0	0.0	1.0	0.0	0.86	0.0	
1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	
0.48	0.96	0.24	0.99	1.0	0.62	1.0	1.0	0.0	0.46	0.0	0.02	0.0	0.74	1.0	0.0	1.0	0.0	1.0	1.0	
