13	14	13	15	13	10	6	10	9	7	3	6	7	4	10	8	9	5	2	7	
18	6	36	8	22	24	21	11	31	15	22	33	13	15	6	19	14	6	14	3	
37	16	29	37	23	31	23	27	3	11	23	20	18	27	1	23	16	27	20	2	
26	23	15	11	6	21	25	21	14	13	31	32	15	23	16	18	11	2	7	10	
31	11	10	17	19	27	7	22	11	8	6	15	10	11	42	11	18	28	17	17	
32	7	10	19	12	38	23	25	10	6	9	28	23	15	11	33	10	8	6	13	
12	18	27	35	36	23	36	23	35	28	37	2	10	9	9	14	23	14	27	2	
44	48	29	27	27	16	42	3	9	5	7	19	1	11	10	12	2	10	10	18	
25	34	29	14	14	6	18	10	12	9	15	41	22	14	18	3	5	6	14	19	
9	6	11	6	16	10	6	5	7	5	6	5	6	6	13	7	15	18	3	6	
28	10	18	19	18	11	13	9	18	27	26	46	31	27	4	7	6	15	3	9	
24	11	20	6	12	11	11	14	12	12	20	24	8	27	10	50	25	11	13	8	
9	9	15	15	8	14	10	9	14	12	7	11	15	8	7	25	9	8	6	6	
46	11	32	13	12	25	22	13	15	10	10	8	12	20	9	6	12	26	9	23	
7	8	15	13	7	18	24	21	15	16	18	4	12	13	23	29	34	16	26	3	
21	15	19	21	24	23	5	7	11	9	16	13	76	22	3	6	10	13	15	11	
10	13	13	21	14	27	17	16	21	7	19	20	18	27	18	8	18	18	1	6	
10	5	11	13	15	22	35	22	16	13	10	19	15	21	2	20	12	21	7	5	
16	42	13	14	6	15	12	4	14	10	9	8	13	10	18	2	6	10	4	5	
21	21	20	14	15	18	9	13	14	32	16	20	14	10	10	23	17	9	13	27	
30	29	17	8	7	13	8	31	17	31	30	44	4	7	5	5	15	2	5	11	
14	10	20	19	7	11	7	9	21	20	35	11	35	26	14	12	11	5	5	5	
13	27	12	7	10	7	15	12	15	9	7	19	5	4	7	31	2	5	5	4	
21	21	11	19	16	10	25	11	11	19	10	12	23	17	16	12	4	8	12	2	
20	20	13	12	22	15	23	9	9	11	6	6	17	13	19	9	13	20	11	6	
16	19	28	25	12	16	27	15	18	17	8	12	14	14	33	28	24	1	9	13	
48	26	20	17	5	9	19	20	35	27	45	36	27	3	13	19	24	16	12	23	
11	22	18	11	7	8	11	11	13	2	14	9	10	13	8	13	12	16	22	3	
21	11	14	14	32	10	15	13	22	9	6	14	8	4	6	9	7	18	30	2	
10	8	18	6	8	20	9	17	11	12	27	14	12	13	13	12	20	29	2	8	
19	12	12	11	9	38	20	23	39	21	19	27	18	22	20	24	13	28	11	2	
27	12	27	28	12	14	20	14	14	21	12	20	7	11	8	22	16	17	15	16	
15	10	29	17	18	15	34	30	20	8	24	19	12	20	2	13	21	34	2	5	
14	48	42	35	14	54	29	18	21	21	30	40	3	10	9	12	26	2	5	16	
17	9	25	18	19	30	7	9	13	9	13	11	3	20	24	30	9	11	7	7	
22	13	12	15	18	7	7	6	3	23	11	10	25	12	16	6	15	20	13	9	
8	34	12	14	2	4	7	5	6	9	5	5	10	13	10	17	15	11	12	4	
22	13	13	11	8	4	7	14	15	4	19	18	9	7	5	7	12	7	8	5	
26	9	36	21	28	10	25	24	18	15	22	15	11	8	7	7	10	20	14	15	
18	10	15	45	36	18	26	13	23	19	17	8	9	9	11	29	27	26	2	8	
24	24	12	13	14	11	10	15	8	9	9	6	34	10	18	23	20	23	14	2	
14	9	13	17	21	9	13	12	11	10	11	8	9	3	13	9	4	6	3	13	
30	25	11	27	15	19	19	18	16	19	21	12	24	12	8	9	13	13	13	11	
17	25	31	18	8	13	15	31	19	11	13	21	11	10	33	2	5	13	12	37	
25	16	48	10	18	18	12	38	46	36	26	18	10	27	2	4	11	9	23	28	
12	11	28	28	12	5	6	10	14	27	9	36	8	13	13	7	15	18	10	27	
32	10	29	22	16	16	23	9	21	18	17	17	12	16	19	10	34	6	36	5	
24	37	20	63	28	15	11	12	12	27	27	30	14	26	25	4	5	3	3	10	
21	21	13	16	14	12	7	16	11	16	47	41	18	22	10	14	3	4	10	22	
18	55	25	11	10	11	10	14	11	17	12	13	20	22	2	8	8	12	14	16	
39	19	26	15	8	7	11	8	13	11	19	22	20	3	8	21	3	6	4	6	
33	24	17	9	48	16	19	14	15	18	15	20	35	2	13	9	8	16	12	9	
26	17	12	7	18	9	17	37	19	19	37	20	12	13	11	18	22	21	3	12	
17	14	10	7	8	10	10	16	4	12	11	4	7	5	4	6	7	6	6	5	
9	18	15	7	7	10	8	24	14	25	11	12	14	14	13	7	11	13	9	8	
22	22	13	9	15	15	13	10	15	19	19	3	7	5	19	2	9	10	7	29	
30	12	20	10	16	18	14	6	8	16	16	17	23	11	18	2	5	9	6	10	
25	18	14	6	27	8	25	9	32	19	16	13	9	17	14	18	2	7	11	11	
17	17	16	11	9	9	9	6	8	7	10	20	9	16	23	24	34	12	4	7	
59	23	28	24	45	18	20	15	10	17	29	19	20	43	17	13	5	3	5	9	
10	12	5	6	8	8	12	6	4	9	11	10	5	5	8	6	9	11	17	6	
24	12	16	7	6	7	12	14	7	3	7	16	6	16	10	5	7	12	12	10	
10	10	11	16	6	10	12	15	9	13	9	11	11	13	8	10	7	18	18	10	
11	16	14	18	8	19	15	23	18	18	17	29	23	27	1	11	7	16	18	8	
25	19	19	17	16	16	20	7	15	12	25	16	11	15	7	5	14	38	10	10	
21	32	54	26	8	19	32	11	15	13	21	21	25	3	11	12	12	8	12	8	
15	11	22	8	17	14	14	9	29	16	20	8	18	21	30	18	12	26	23	3	
12	6	9	15	8	15	9	4	13	9	9	8	8	7	24	19	13	28	18	13	
13	7	12	10	6	6	6	16	10	15	10	22	24	9	11	17	9	6	11	6	
19	40	18	29	12	12	19	21	20	18	13	29	16	16	46	28	13	10	27	15	
24	30	11	10	14	13	12	13	23	19	17	10	14	13	2	13	9	12	13	29	
27	25	14	37	16	15	19	17	24	29	4	6	18	21	22	30	3	8	10	3	
11	43	31	16	17	13	16	12	13	11	16	14	16	4	8	13	22	14	19	19	
55	23	18	17	3	14	15	15	22	20	5	5	7	15	20	13	14	2	5	17	
25	11	13	9	21	9	14	12	13	12	13	21	15	18	31	3	11	11	17	27	
32	19	16	9	21	19	47	31	29	23	22	4	8	9	22	3	12	6	5	9	
19	18	13	6	7	4	7	7	14	5	7	11	13	11	2	6	10	8	6	11	
8	9	11	6	4	7	6	14	12	3	3	5	9	5	12	6	4	3	13	6	
9	12	19	22	7	4	8	11	13	4	10	9	7	3	11	22	19	13	19	8	
15	8	19	17	6	4	13	11	25	16	19	50	2	4	10	6	5	5	9	10	
11	10	8	13	12	11	31	17	27	9	22	13	17	19	16	20	19	14	16	10	
8	17	15	8	13	12	12	15	20	11	18	15	25	18	15	12	12	9	10	14	
15	20	7	10	4	9	5	15	12	11	7	9	8	6	5	10	3	3	11	8	
22	25	33	5	25	28	14	13	17	11	13	20	18	13	11	16	26	2	5	10	
11	10	16	8	17	12	9	7	17	9	15	2	3	4	7	5	13	9	12	11	
39	41	14	25	20	21	15	12	27	27	18	4	9	21	10	4	11	23	2	6	
20	11	15	12	13	34	27	21	18	41	20	12	19	13	14	21	10	11	9	10	
24	19	16	12	17	8	17	20	28	37	13	13	10	16	5	5	7	7	5	6	
12	11	7	8	11	15	15	13	29	18	44	24	13	27	2	13	7	10	5	7	
7	11	11	8	14	20	20	34	21	15	19	11	32	14	33	16	17	12	4	14	
17	14	13	10	9	6	11	11	25	14	12	9	7	7	6	9	5	8	5	8	
23	16	17	12	10	9	13	15	11	16	12	9	16	8	28	8	9	10	11	9	
21	12	36	11	8	26	14	41	28	21	21	14	2	18	16	14	31	1	10	39	
13	18	12	18	13	9	7	9	10	26	14	10	12	21	11	10	8	7	8	21	
32	13	16	18	14	21	69	24	26	26	24	36	3	9	9	19	12	2	5	10	
10	9	7	38	11	19	17	9	5	6	17	17	21	28	14	18	15	13	9	12	
24	15	21	14	16	27	19	18	16	11	27	3	7	15	3	8	6	18	3	7	
19	18	23	19	11	12	14	11	8	15	9	9	15	39	28	13	17	9	16	24	
18	8	20	9	10	17	9	5	7	5	12	7	8	7	10	7	12	15	18	3	
24	13	5	24	11	30	12	15	13	19	12	18	16	31	18	23	10	12	18	9	
