0 376 -104
1 NaN
2 NaN
3 2125 -104
4 NaN
5 NaN
6 NaN
7 198 -104
8 NaN
9 NaN
10 NaN
11 NaN
12 34 -104
13 NaN
14 NaN
15 NaN
16 19 -104
17 NaN
18 25 104
19 NaN
20 7 -104
21 76 -104
22 62 -104
23 NaN
24 NaN
25 NaN
26 NaN
27 NaN
28 NaN
29 NaN
30 NaN
31 NaN
32 NaN
33 NaN
34 NaN
35 118 -104
36 NaN
37 NaN
38 NaN
39 48 -104
40 NaN
41 NaN
42 NaN
43 126 -104
44 NaN
45 NaN
46 28 104
47 NaN
48 NaN
49 NaN
50 NaN
51 NaN
52 NaN
53 NaN
54 NaN
55 NaN
56 NaN
57 NaN
58 NaN
59 NaN
60 75 -104
61 NaN
62 35 -104
63 NaN
64 NaN
65 NaN
66 NaN
67 NaN
68 NaN
69 NaN
70 15 104
71 NaN
72 NaN
73 51 -104
74 NaN
75 NaN
76 NaN
77 26 -104
78 NaN
79 NaN
80 200 -104
81 NaN
82 NaN
83 NaN
84 NaN
85 NaN
86 NaN
87 NaN
88 68 -104
89 NaN
90 81 104
91 11 104
92 NaN
93 NaN
94 46 -104
95 NaN
96 NaN
97 22 -104
98 41 104
99 NaN
