0	0.6333653846153848
1	0.7838461538461537
2	0.858076923076923
3	0.8936538461538461
4	0.9095192307692312
5	0.9174038461538462
6	0.9223076923076924
7	0.9274999999999999
8	0.9316346153846152
9	0.9354807692307691
10	0.9391346153846156
11	0.9427884615384614
12	0.9458653846153845
13	0.9478846153846149
14	0.9497115384615381
15	0.951826923076923
16	0.9541346153846152
17	0.9558653846153843
18	0.9575961538461535
19	0.9592307692307689
20	0.9611538461538457
21	0.9619230769230765
22	0.9636538461538459
23	0.9656730769230767
24	0.9666346153846149
25	0.967788461538461
26	0.9687499999999994
27	0.9694230769230764
28	0.9706730769230765
29	0.9715384615384611
30	0.9724038461538459
31	0.9734615384615382
32	0.9743269230769225
33	0.9751923076923071
34	0.9756730769230765
35	0.9761538461538457
36	0.9768269230769223
37	0.9773076923076915
38	0.9774999999999993
39	0.9780769230769224
40	0.9785576923076917
41	0.9787499999999995
42	0.9793269230769226
43	0.979711538461538
44	0.9799999999999995
45	0.9801923076923074
46	0.9807692307692304
47	0.9815384615384611
48	0.9818269230769227
49	0.9824038461538457
50	0.9830769230769226
51	0.9838461538461536
52	0.9841346153846152
53	0.9846153846153843
54	0.9849999999999999
55	0.9849999999999999
56	0.9856730769230768
57	0.9858653846153844
58	0.9859615384615382
59	0.9862499999999998
60	0.9863461538461535
61	0.9866346153846152
62	0.9870192307692305
63	0.9874038461538458
64	0.9876923076923074
65	0.9879807692307689
66	0.988557692307692
67	0.9889423076923073
68	0.9892307692307689
69	0.9894230769230765
70	0.9896153846153842
71	0.9899038461538457
72	0.9899999999999995
73	0.9900961538461535
74	0.9902884615384612
75	0.9904807692307689
76	0.9907692307692305
77	0.9914423076923075
78	0.9915384615384611
79	0.9915384615384611
80	0.9917307692307687
81	0.9918269230769227
82	0.9919230769230765
83	0.9921153846153843
84	0.9921153846153843
85	0.9921153846153843
86	0.9921153846153843
87	0.9924038461538458
88	0.9925961538461536
89	0.992884615384615
90	0.9930769230769227
91	0.9930769230769227
92	0.9931730769230765
93	0.9931730769230765
94	0.9932692307692303
95	0.9932692307692303
96	0.9936538461538459
97	0.9939423076923073
98	0.9940384615384612
99	0.9940384615384612
