0 19 0
1 NaN
2 NaN
3 NaN
4 NaN
5 NaN
6 NaN
7 NaN
8 NaN
9 NaN
10 288 0
11 NaN
12 16 0
13 8 0
14 NaN
15 NaN
16 NaN
17 NaN
18 NaN
19 NaN
20 NaN
21 NaN
22 56 0
23 52 0
24 NaN
25 NaN
26 NaN
27 NaN
28 68 0
29 NaN
30 NaN
31 NaN
32 NaN
33 NaN
34 31 0
35 NaN
36 NaN
37 NaN
38 NaN
39 NaN
40 NaN
41 NaN
42 NaN
43 NaN
44 NaN
45 NaN
46 NaN
47 325 0
48 NaN
49 NaN
50 NaN
51 NaN
52 NaN
53 NaN
54 NaN
55 NaN
56 NaN
57 NaN
58 NaN
59 NaN
60 NaN
61 NaN
62 NaN
63 12 0
64 NaN
65 NaN
66 NaN
67 NaN
68 NaN
69 NaN
70 13 0
71 NaN
72 NaN
73 NaN
74 NaN
75 NaN
76 NaN
77 NaN
78 NaN
79 NaN
80 NaN
81 NaN
82 NaN
83 4 0
84 NaN
85 NaN
86 NaN
87 NaN
88 22 0
89 NaN
90 NaN
91 NaN
92 28 0
93 NaN
94 NaN
95 NaN
96 NaN
97 NaN
98 NaN
99 NaN
