0 NaN
1 NaN
2 NaN
3 3231 0
4 5069 0
5 5167 0
6 2942 0
7 4002 0
8 442 0
9 393 0
10 347 0
11 1891 0
12 NaN
13 2963 0
14 3841 0
15 145 0
16 2031 0
17 4081 0
18 102 0
19 5437 0
20 4384 0
21 1328 0
22 491 0
23 1319 0
24 NaN
25 5190 0
26 178 0
27 382 0
28 4391 0
29 253 0
30 684 0
31 6414 0
32 5271 0
33 580 0
34 NaN
35 NaN
36 6176 0
37 2064 0
38 6849 0
39 1993 0
40 2804 0
41 7196 0
42 NaN
43 162 0
44 6042 0
45 NaN
46 1440 0
47 650 0
48 1254 0
49 1265 0
50 1777 0
51 2012 0
52 NaN
53 NaN
54 NaN
55 746 0
56 1806 0
57 1963 0
58 1144 0
59 290 0
60 7300 0
61 890 0
62 NaN
63 1309 0
64 3187 0
65 3955 0
66 7209 0
67 2340 0
68 2275 0
69 817 0
70 404 0
71 2682 0
72 4634 0
73 2434 0
74 NaN
75 658 0
76 2580 0
77 3239 0
78 2509 0
79 NaN
80 NaN
81 95 0
82 3442 0
83 1592 0
84 890 0
85 5128 0
86 1001 0
87 6538 0
88 1914 0
89 5885 0
90 717 0
91 1995 0
92 743 0
93 4829 0
94 1260 0
95 7423 0
96 NaN
97 4767 0
98 2525 0
99 1614 0
