0 902 0
1 2328 0
2 NaN
3 1336 0
4 5852 0
5 NaN
6 311 0
7 230 0
8 2369 0
9 2284 0
10 NaN
11 2015 0
12 7167 0
13 NaN
14 NaN
15 1462 0
16 3200 0
17 3019 0
18 NaN
19 3935 0
20 3827 0
21 3588 0
22 NaN
23 6629 0
24 1015 0
25 NaN
26 5390 0
27 778 0
28 6231 0
29 3410 0
30 801 0
31 NaN
32 964 0
33 5449 0
34 1985 0
35 5981 0
36 862 0
37 483 0
38 412 0
39 3606 0
40 NaN
41 NaN
42 5290 0
43 6199 0
44 2240 0
45 1127 0
46 3727 0
47 1885 0
48 4023 0
49 338 0
50 1211 0
51 NaN
52 4158 0
53 5437 0
54 872 0
55 2211 0
56 3167 0
57 2758 0
58 1622 0
59 NaN
60 2687 0
61 4607 0
62 NaN
63 4306 0
64 4482 0
65 856 0
66 1781 0
67 2665 0
68 6198 0
69 3655 0
70 7533 0
71 2292 0
72 2559 0
73 1393 0
74 2917 0
75 429 0
76 41 0
77 NaN
78 1038 0
79 130 0
80 3678 0
81 NaN
82 4591 0
83 1385 0
84 7401 0
85 6817 0
86 3775 0
87 2679 0
88 278 0
89 151 0
90 1876 0
91 2099 0
92 3683 0
93 5012 0
94 NaN
95 5011 0
96 4751 0
97 NaN
98 841 0
99 7028 0
