0 2811 0
1 2915 0
2 6888 0
3 759 0
4 NaN
5 887 0
6 6930 0
7 2512 0
8 1423 0
9 7647 0
10 NaN
11 7315 0
12 1189 0
13 746 0
14 1591 0
15 NaN
16 37 0
17 6039 0
18 1889 0
19 NaN
20 6994 0
21 1205 0
22 1221 0
23 2712 0
24 421 0
25 783 0
26 3089 0
27 698 0
28 NaN
29 7679 0
30 2041 0
31 7296 0
32 NaN
33 3350 0
34 2081 0
35 2061 0
36 4114 0
37 2834 0
38 2643 0
39 NaN
40 NaN
41 45 0
42 6093 0
43 1701 0
44 208 0
45 1790 0
46 7063 0
47 NaN
48 1657 0
49 2516 0
50 1711 0
51 5540 0
52 3661 0
53 NaN
54 64 0
55 6418 0
56 3082 0
57 NaN
58 471 0
59 1878 0
60 NaN
61 1238 0
62 3060 0
63 NaN
64 6607 0
65 264 0
66 NaN
67 4862 0
68 1170 0
69 1122 0
70 NaN
71 1339 0
72 3304 0
73 6823 0
74 254 0
75 4668 0
76 542 0
77 NaN
78 2055 0
79 1067 0
80 5599 0
81 2864 0
82 2952 0
83 4499 0
84 877 0
85 1013 0
86 329 0
87 121 0
88 3525 0
89 2121 0
90 3029 0
91 4393 0
92 6808 0
93 61 0
94 299 0
95 NaN
96 6953 0
97 852 0
98 569 0
99 NaN
