0 NaN
1 NaN
2 NaN
3 NaN
4 NaN
5 NaN
6 1774 0
7 NaN
8 NaN
9 NaN
10 NaN
11 NaN
12 NaN
13 NaN
14 5354 0
15 NaN
16 NaN
17 5278 0
18 NaN
19 5058 0
20 NaN
21 938 0
22 6545 0
23 1560 0
24 1476 0
25 2993 0
26 NaN
27 NaN
28 NaN
29 2973 0
30 NaN
31 NaN
32 1258 0
33 NaN
34 NaN
35 NaN
36 NaN
37 4751 0
38 3303 0
39 NaN
40 NaN
41 NaN
42 NaN
43 NaN
44 4644 0
45 NaN
46 NaN
47 NaN
48 1154 0
49 NaN
50 6094 0
51 4194 0
52 1502 0
53 NaN
54 NaN
55 NaN
56 NaN
57 NaN
58 NaN
59 NaN
60 NaN
61 NaN
62 NaN
63 135 0
64 NaN
65 NaN
66 NaN
67 1548 0
68 2738 0
69 NaN
70 NaN
71 NaN
72 NaN
73 5189 0
74 NaN
75 NaN
76 NaN
77 NaN
78 4292 0
79 NaN
80 NaN
81 1564 0
82 5764 0
83 NaN
84 4577 0
85 NaN
86 NaN
87 NaN
88 NaN
89 NaN
90 NaN
91 NaN
92 NaN
93 7447 0
94 1867 0
95 NaN
96 2038 0
97 NaN
98 1343 0
99 3524 0
