0 36 0
1 4674 0
2 3741 0
3 NaN
4 1198 0
5 6355 0
6 273 0
7 7169 0
8 NaN
9 6912 0
10 2665 0
11 2237 0
12 1020 0
13 5116 0
14 394 0
15 NaN
16 2041 0
17 5821 0
18 274 0
19 7676 0
20 NaN
21 NaN
22 1844 0
23 359 0
24 2548 0
25 2397 0
26 2361 0
27 NaN
28 1241 0
29 4689 0
30 NaN
31 675 0
32 NaN
33 3785 0
34 NaN
35 6020 0
36 3551 0
37 3167 0
38 3606 0
39 NaN
40 31 0
41 3925 0
42 4139 0
43 NaN
44 NaN
45 5584 0
46 NaN
47 2677 0
48 989 0
49 2769 0
50 561 0
51 4456 0
52 4064 0
53 230 0
54 1907 0
55 NaN
56 4207 0
57 1865 0
58 3886 0
59 905 0
60 4291 0
61 NaN
62 4605 0
63 NaN
64 119 0
65 534 0
66 637 0
67 3207 0
68 3642 0
69 2522 0
70 221 0
71 4247 0
72 NaN
73 3297 0
74 2684 0
75 504 0
76 716 0
77 6670 0
78 4576 0
79 7488 0
80 NaN
81 4486 0
82 2900 0
83 NaN
84 NaN
85 NaN
86 1605 0
87 6491 0
88 1647 0
89 787 0
90 1244 0
91 3732 0
92 1957 0
93 NaN
94 2088 0
95 1139 0
96 NaN
97 131 0
98 7143 0
99 6385 0
