0 2517 0
1 1877 0
2 409 0
3 NaN
4 2579 0
5 NaN
6 874 0
7 1924 0
8 3356 0
9 NaN
10 2121 0
11 2614 0
12 3072 0
13 2853 0
14 5850 0
15 NaN
16 3268 0
17 1218 0
18 1059 0
19 1502 0
20 1032 0
21 5213 0
22 1202 0
23 1512 0
24 5125 0
25 2274 0
26 2644 0
27 2735 0
28 2427 0
29 3821 0
30 3436 0
31 5087 0
32 2069 0
33 238 0
34 3722 0
35 NaN
36 1316 0
37 5294 0
38 2690 0
39 2197 0
40 267 0
41 6707 0
42 1719 0
43 563 0
44 4419 0
45 5883 0
46 3256 0
47 6083 0
48 3459 0
49 1262 0
50 NaN
51 6429 0
52 2375 0
53 3951 0
54 235 0
55 NaN
56 2442 0
57 1286 0
58 2522 0
59 NaN
60 1860 0
61 NaN
62 3394 0
63 2306 0
64 3812 0
65 NaN
66 2995 0
67 3009 0
68 567 0
69 3872 0
70 NaN
71 2513 0
72 3235 0
73 3790 0
74 6367 0
75 5369 0
76 4092 0
77 3722 0
78 147 0
79 275 0
80 489 0
81 3997 0
82 3128 0
83 5150 0
84 7365 0
85 1201 0
86 183 0
87 109 0
88 159 0
89 5933 0
90 6112 0
91 3707 0
92 NaN
93 5721 0
94 1262 0
95 2186 0
96 NaN
97 3604 0
98 NaN
99 34 0
