0 3293 -104
1 3057 104
2 NaN
3 2984 -104
4 3181 104
5 734 -104
6 4083 104
7 3695 -104
8 NaN
9 5387 104
10 4135 104
11 3946 -104
12 4243 -104
13 3120 104
14 2187 104
15 2377 104
16 2528 104
17 2193 104
18 NaN
19 386 -104
20 7252 104
21 4484 104
22 2990 104
23 4869 -104
24 1141 104
25 1768 104
26 3550 -104
27 1513 104
28 4489 -104
29 4709 104
30 4425 104
31 1020 -104
32 610 -104
33 192 -104
34 5044 -104
35 6495 104
36 1386 -104
37 5318 104
38 1868 -104
39 1194 104
40 1428 -104
41 3247 -104
42 2196 104
43 2477 104
44 1555 104
45 3591 -104
46 NaN
47 NaN
48 771 104
49 5189 -104
50 1107 104
51 250 -104
52 NaN
53 2909 104
54 1635 104
55 NaN
56 4663 104
57 3224 104
58 2784 104
59 5855 104
60 416 104
61 619 104
62 NaN
63 4652 104
64 3851 -104
65 NaN
66 4024 -104
67 905 -104
68 5758 104
69 2085 104
70 4892 -104
71 2388 104
72 NaN
73 NaN
74 4477 -104
75 3059 -104
76 NaN
77 1255 -104
78 119 104
79 NaN
80 6739 104
81 7199 104
82 2422 104
83 NaN
84 6964 -104
85 1592 -104
86 6415 104
87 6203 -104
88 2598 -104
89 6512 104
90 472 104
91 1488 -104
92 2933 104
93 NaN
94 580 104
95 80 104
96 5045 104
97 NaN
98 NaN
99 970 -104
