104 253 0.05 -227.0 38 1 65 235
104 253 0.05 -229.0 50 2 52 236
104 253 0.05 -247.0 29 1 74 243
104 253 0.05 -227.0 75 1 28 241
104 253 0.05 -251.0 35 1 68 237
104 253 0.05 -199.0 48 1 55 240
104 253 0.05 -225.0 46 1 57 237
104 253 0.05 -229.0 45 1 58 243
104 253 0.05 -241.0 44 1 59 243
104 253 0.05 -233.0 70 0 34 236
104 253 0.05 -239.0 66 0 38 237
104 253 0.05 -237.0 53 1 50 246
104 253 0.05 -237.0 82 0 22 245
104 253 0.05 -237.0 26 1 77 235
104 253 0.05 -237.0 41 1 62 237
104 253 0.05 -227.0 64 1 39 236
104 253 0.05 -209.0 48 0 56 237
104 253 0.05 -233.0 51 0 53 236
104 253 0.05 -243.0 54 0 50 238
104 253 0.05 -227.0 57 0 47 248
104 253 0.05 -237.0 19 0 85 238
104 253 0.05 -243.0 81 0 23 242
104 253 0.05 -225.0 35 1 68 266
104 253 0.05 -219.0 51 1 52 237
104 253 0.05 -209.0 49 0 55 240
104 253 0.05 -233.0 48 0 56 237
104 253 0.05 -231.0 60 0 44 252
104 253 0.05 -241.0 58 1 45 244
104 253 0.05 -231.0 56 0 48 237
104 253 0.05 -245.0 54 0 50 261
104 253 0.05 -207.0 43 1 60 251
104 253 0.05 -241.0 34 0 70 267
104 253 0.05 -237.0 67 0 37 237
104 253 0.05 -243.0 48 0 56 239
104 253 0.05 -227.0 73 0 31 237
104 253 0.05 -243.0 80 1 23 241
104 253 0.05 -233.0 61 1 42 246
104 253 0.05 -243.0 22 0 82 239
104 253 0.05 -207.0 61 0 43 242
104 253 0.05 -215.0 65 0 39 248
104 253 0.05 -231.0 49 0 55 248
104 253 0.05 -239.0 51 0 53 238
104 253 0.05 -217.0 43 2 59 236
104 253 0.05 -243.0 29 0 75 250
104 253 0.05 -237.0 27 0 77 239
104 253 0.05 -249.0 98 1 5 237
104 253 0.05 -235.0 61 0 43 251
104 253 0.05 -239.0 53 0 51 239
104 253 0.05 -207.0 59 0 45 239
104 253 0.05 -243.0 58 0 46 238
104 253 0.05 -239.0 52 0 52 238
104 253 0.05 -213.0 65 0 39 236
104 253 0.05 -241.0 44 0 60 251
104 253 0.05 -243.0 62 1 41 243
104 253 0.05 -249.0 44 0 60 236
104 253 0.05 -231.0 40 0 64 236
104 253 0.05 -235.0 25 0 79 238
104 253 0.05 -245.0 81 0 23 242
104 253 0.05 -231.0 55 1 48 235
104 253 0.05 -247.0 44 0 60 238
104 253 0.05 -227.0 33 0 71 237
104 253 0.05 -239.0 48 0 56 238
104 253 0.05 -233.0 50 1 53 238
104 253 0.05 -245.0 39 0 65 255
104 253 0.05 -231.0 60 1 43 241
104 253 0.05 -235.0 68 0 36 236
104 253 0.05 -235.0 26 1 77 237
104 253 0.05 -233.0 40 1 63 239
104 253 0.05 -239.0 52 0 52 241
104 253 0.05 -235.0 35 1 68 242
104 253 0.05 -231.0 65 0 39 245
104 253 0.05 -217.0 62 1 41 240
104 253 0.05 -237.0 53 0 51 242
104 253 0.05 -237.0 71 0 33 238
104 253 0.05 -249.0 18 0 86 236
104 253 0.05 -211.0 62 0 42 236
104 253 0.05 -239.0 82 1 21 237
104 253 0.05 -237.0 43 0 61 236
104 253 0.05 -237.0 53 1 50 238
104 253 0.05 -249.0 13 1 90 239
104 253 0.05 -243.0 49 1 54 237
104 253 0.05 -247.0 42 0 62 237
104 253 0.05 -227.0 55 2 47 237
104 253 0.05 -221.0 55 0 49 236
104 253 0.05 -235.0 15 1 88 235
104 253 0.05 -241.0 33 1 70 236
104 253 0.05 -247.0 21 0 83 239
104 253 0.05 -227.0 49 0 55 240
104 253 0.05 -243.0 70 0 34 236
104 253 0.05 -229.0 50 1 53 246
104 253 0.05 -239.0 73 1 30 261
104 253 0.05 -245.0 34 1 69 238
104 253 0.05 -235.0 50 1 53 238
104 253 0.05 -241.0 84 1 19 243
104 253 0.05 -209.0 73 0 31 235
104 253 0.05 -243.0 80 0 24 236
104 253 0.05 -247.0 13 0 91 237
104 253 0.05 -233.0 66 2 36 239
104 253 0.05 -229.0 22 1 81 242
104 253 0.05 -243.0 81 0 23 235
104 253 0.05 -235.0 46 0 58 240
104 253 0.05 -237.0 56 1 47 240
104 253 0.05 -245.0 67 0 37 237
104 253 0.05 -247.0 84 1 19 239
104 253 0.05 -233.0 47 0 57 239
104 253 0.05 -233.0 21 1 82 237
104 253 0.05 -239.0 34 2 68 236
104 253 0.05 -243.0 62 0 42 240
104 253 0.05 -243.0 40 0 64 252
104 253 0.05 -221.0 45 1 58 251
104 253 0.05 -237.0 24 0 80 237
104 253 0.05 -225.0 73 0 31 240
104 253 0.05 -239.0 71 0 33 238
104 253 0.05 -233.0 53 1 50 240
104 253 0.05 -233.0 48 1 55 236
104 253 0.05 -235.0 36 1 67 238
104 253 0.05 -239.0 55 1 48 238
104 253 0.05 -203.0 60 0 44 244
104 253 0.05 -225.0 30 2 72 239
104 253 0.05 -229.0 56 1 47 238
104 253 0.05 -235.0 75 0 29 236
104 253 0.05 -235.0 40 1 63 241
104 253 0.05 -223.0 43 2 59 242
104 253 0.05 -237.0 61 0 43 242
104 253 0.05 -239.0 77 1 26 238
104 253 0.05 -203.0 65 0 39 241
104 253 0.05 -243.0 41 0 63 236
104 253 0.05 -233.0 39 1 64 241
104 253 0.05 -211.0 44 0 60 246
104 253 0.05 -237.0 68 0 36 245
104 253 0.05 -249.0 45 0 59 236
104 253 0.05 -231.0 51 1 52 238
104 253 0.05 -237.0 57 0 47 236
104 253 0.05 -201.0 60 0 44 239
104 253 0.05 -213.0 22 0 82 245
104 253 0.05 -203.0 59 2 43 237
104 253 0.05 -235.0 57 0 47 236
104 253 0.05 -225.0 49 1 54 257
104 253 0.05 -233.0 42 0 62 246
104 253 0.05 -239.0 76 1 27 238
104 253 0.05 -233.0 39 0 65 243
104 253 0.05 -249.0 56 0 48 247
104 253 0.05 -235.0 64 1 39 236
104 253 0.05 -243.0 65 0 39 237
104 253 0.05 -235.0 45 1 58 236
104 253 0.05 -239.0 66 0 38 249
104 253 0.05 -229.0 56 1 47 237
104 253 0.05 -245.0 72 0 32 244
104 253 0.05 -217.0 56 0 48 236
104 253 0.05 -223.0 41 0 63 237
104 253 0.05 -231.0 48 0 56 238
104 253 0.05 -243.0 79 0 25 249
104 253 0.05 -247.0 51 1 52 256
104 253 0.05 -233.0 33 1 70 236
104 253 0.05 -213.0 34 0 70 253
104 253 0.05 -227.0 30 1 73 239
104 253 0.05 -247.0 67 0 37 236
104 253 0.05 -233.0 61 1 42 247
104 253 0.05 -251.0 17 0 87 238
104 253 0.05 -233.0 39 0 65 237
104 253 0.05 -229.0 56 0 48 239
104 253 0.05 -215.0 67 1 36 244
104 253 0.05 -225.0 38 0 66 243
104 253 0.05 -247.0 20 1 83 242
104 253 0.05 -227.0 72 0 32 249
104 253 0.05 -243.0 29 0 75 238
104 253 0.05 -225.0 49 1 54 237
104 253 0.05 -237.0 17 0 87 246
104 253 0.05 -221.0 72 1 31 239
104 253 0.05 -247.0 38 1 65 260
104 253 0.05 -243.0 39 0 65 245
104 253 0.05 -235.0 45 0 59 237
104 253 0.05 -233.0 61 0 43 240
104 253 0.05 -243.0 63 0 41 246
104 253 0.05 -235.0 47 1 56 237
104 253 0.05 -249.0 98 1 5 236
104 253 0.05 -245.0 48 0 56 237
104 253 0.05 -239.0 33 1 70 251
104 253 0.05 -229.0 47 1 56 250
104 253 0.05 -233.0 41 1 62 238
104 253 0.05 -209.0 44 0 60 237
104 253 0.05 -241.0 78 0 26 237
104 253 0.05 -231.0 58 0 46 236
104 253 0.05 -243.0 66 0 38 250
104 253 0.05 -219.0 34 1 69 238
104 253 0.05 -237.0 41 1 62 247
104 253 0.05 -233.0 29 0 75 236
104 253 0.05 -199.0 51 2 51 264
104 253 0.05 -239.0 54 0 50 236
104 253 0.05 -237.0 58 1 45 244
104 253 0.05 -211.0 29 0 75 255
104 253 0.05 -241.0 51 0 53 244
104 253 0.05 -229.0 62 1 41 239
104 253 0.05 -227.0 47 0 57 236
104 253 0.05 -239.0 72 0 32 236
104 253 0.05 -231.0 59 2 43 251
104 253 0.05 -233.0 46 0 58 238
104 253 0.05 -227.0 55 1 48 237
104 253 0.05 -243.0 53 0 51 235
104 253 0.05 -237.0 49 1 54 239
104 253 0.05 -235.0 53 0 51 241
104 253 0.05 -231.0 33 0 71 235
104 253 0.05 -253.0 0 0 104 238
104 253 0.05 -237.0 54 1 49 239
104 253 0.05 -243.0 83 1 20 235
104 253 0.05 -217.0 25 1 78 243
104 253 0.05 -245.0 56 1 47 236
104 253 0.05 -241.0 40 0 64 254
104 253 0.05 -199.0 53 0 51 243
104 253 0.05 -227.0 64 1 39 240
104 253 0.05 -225.0 44 1 59 236
104 253 0.05 -241.0 47 0 57 250
104 253 0.05 -229.0 58 0 46 239
104 253 0.05 -201.0 55 0 49 237
104 253 0.05 -239.0 49 0 55 237
104 253 0.05 -237.0 51 0 53 250
104 253 0.05 -243.0 30 1 73 257
