104 253 0.05 -177.1025000000002 18 42 44 1
104 253 0.05 -176.2500000000003 36 50 18 1
104 253 0.05 -188.68500000000012 29 17 58 1
104 253 0.05 -194.71500000000037 27 60 17 1
104 253 0.05 -195.71500000000034 41 52 11 1
104 253 0.05 -197.10500000000033 28 55 21 1
104 253 0.05 -172.86000000000027 17 45 42 1
104 253 0.05 -182.37000000000018 38 33 33 1
104 253 0.05 -180.59000000000023 27 39 38 1
104 253 0.05 -195.93250000000026 29 52 23 1
104 253 0.05 -199.0600000000005 9 73 22 1
104 253 0.05 -178.68750000000023 34 40 30 1
104 253 0.05 -197.13000000000034 31 60 13 1
104 253 0.05 -201.93000000000015 32 30 42 1
104 253 0.05 -167.7850000000002 46 40 18 1
104 253 0.05 -196.32000000000016 21 30 53 1
104 253 0.05 -186.05750000000037 16 63 25 1
104 253 0.05 -183.9075000000002 21 37 46 1
104 253 0.05 -196.47000000000028 42 51 11 1
104 253 0.05 -189.08250000000044 10 68 26 1
104 253 0.05 -176.2975000000002 29 40 35 1
104 253 0.05 -185.96000000000038 18 62 24 1
104 253 0.05 -198.68750000000017 40 33 31 1
104 253 0.05 -176.02750000000015 27 28 49 1
104 253 0.05 -180.15250000000032 34 48 22 1
104 253 0.05 -195.59500000000043 23 66 15 1
104 253 0.05 -186.12750000000023 19 36 49 1
104 253 0.05 -209.81000000000026 18 48 38 1
104 253 0.05 -191.98500000000044 21 65 18 1
104 253 0.05 -206.93000000000015 17 25 62 1
104 253 0.05 -200.59500000000043 6 68 30 1
104 253 0.05 -208.89000000000055 18 75 11 1
104 253 0.05 -189.83750000000035 28 56 20 1
104 253 0.05 -185.69250000000042 10 66 28 1
104 253 0.05 -184.68750000000023 16 42 46 1
104 253 0.05 -189.5700000000004 22 65 17 1
104 253 0.05 -198.9800000000002 21 33 50 1
104 253 0.05 -204.59750000000054 14 78 12 1
104 253 0.05 -210.71250000000026 53 39 12 1
104 253 0.05 -175.6900000000003 22 48 34 1
104 253 0.05 -175.49000000000012 28 23 53 1
104 253 0.05 -203.25000000000034 2 50 52 1
104 253 0.05 -202.39500000000027 41 38 25 1
104 253 0.05 -185.05000000000007 37 13 54 1
104 253 0.05 -187.42500000000047 26 77 1 1
104 253 0.05 -177.51750000000027 40 49 15 1
104 253 0.05 -221.47250000000042 5 57 42 1
104 253 0.05 -206.86000000000033 43 51 10 1
104 253 0.05 -202.12500000000017 25 25 54 1
104 253 0.05 -200.88750000000041 23 68 13 1
104 253 0.05 -186.51750000000027 40 43 21 1
104 253 0.05 -190.64000000000027 44 50 10 1
104 253 0.05 -171.63750000000016 32 31 41 1
104 253 0.05 -192.03000000000023 34 41 29 1
104 253 0.05 -194.47000000000028 22 50 32 1
104 253 0.05 -191.76000000000016 18 34 52 1
104 253 0.05 -162.51500000000016 27 35 42 1
104 253 0.05 -176.42250000000035 28 56 20 1
104 253 0.05 -207.2475000000002 57 28 19 1
104 253 0.05 -182.22500000000022 29 38 37 1
104 253 0.05 -193.39750000000032 24 53 27 1
104 253 0.05 -168.32250000000028 19 45 40 1
104 253 0.05 -169.76000000000016 21 41 42 1
104 253 0.05 -188.46750000000023 37 36 31 1
104 253 0.05 -200.66750000000042 34 56 14 1
104 253 0.05 -171.6375000000002 39 34 31 1
104 253 0.05 -188.9600000000004 19 62 23 1
104 253 0.05 -202.39500000000027 38 42 24 1
104 253 0.05 -194.2775000000004 16 61 27 1
104 253 0.05 -191.42500000000047 18 73 13 1
104 253 0.05 -190.8100000000002 25 39 40 1
104 253 0.05 -197.78750000000028 8 50 46 1
104 253 0.05 -191.25250000000037 28 64 12 1
104 253 0.05 -189.22750000000033 13 56 35 1
104 253 0.05 -178.0075000000003 14 54 36 1
104 253 0.05 -185.8100000000003 20 47 37 1
104 253 0.05 -188.54000000000016 35 33 36 1
104 253 0.05 -189.27000000000007 60 21 23 1
