104 253 0.05 -296.1875 11 79 14 1
104 253 0.05 -335.6875 12 78 14 1
104 253 0.05 -332.6875 15 77 12 1
104 253 0.05 -378.5625 1 99 4 1
104 253 0.05 -335.1875 14 85 5 1
104 253 0.05 -314.1875 3 81 20 1
104 253 0.05 -341.625 10 78 16 1
104 253 0.05 -364.9375 3 95 6 1
104 253 0.05 -346.9375 2 90 12 1
104 253 0.05 -319.375 10 78 16 1
104 253 0.05 -373.625 5 95 4 1
104 253 0.05 -359.3125 6 89 9 1
104 253 0.05 -316.5625 9 85 10 1
104 253 0.05 -341.1875 1 85 18 1
104 253 0.05 -264.625 28 64 12 1
104 253 0.05 -342.3125 16 74 14 1
104 253 0.05 -314.5625 11 78 15 1
104 253 0.05 -353.6875 5 88 11 1
104 253 0.05 -350.3125 17 82 5 1
104 253 0.05 -354.8125 10 89 5 1
104 253 0.05 -323.4375 17 73 14 1
104 253 0.05 -282.3125 11 64 29 1
104 253 0.05 -358.875 4 90 10 1
104 253 0.05 -337.1875 8 81 15 1
104 253 0.05 -328.75 7 75 22 1
104 253 0.05 -315.1875 28 72 4 1
104 253 0.05 -267.6875 21 58 25 1
104 253 0.05 -282.6875 41 52 11 1
104 253 0.05 -353.0625 4 91 9 1
104 253 0.05 -333.6875 13 90 1 1
104 253 0.05 -348.8125 4 87 13 1
104 253 0.05 -379.75 11 93 0 1
104 253 0.05 -329.8125 6 87 11 1
104 253 0.05 -361.375 2 96 6 1
104 253 0.05 -350.0625 7 86 11 1
104 253 0.05 -329.0 13 81 10 1
104 253 0.05 -300.5 25 79 0 1
104 253 0.05 -332.1875 4 86 14 1
104 253 0.05 -337.1875 14 83 7 1
104 253 0.05 -354.375 5 85 14 1
104 253 0.05 -307.75 18 76 10 1
104 253 0.05 -325.8125 17 72 15 1
104 253 0.05 -354.3125 13 89 2 1
104 253 0.05 -330.375 14 77 13 1
104 253 0.05 -334.3125 4 91 9 1
104 253 0.05 -346.375 10 87 7 1
104 253 0.05 -294.875 31 70 3 1
104 253 0.05 -287.6875 27 65 12 1
104 253 0.05 -346.25 5 90 9 1
104 253 0.05 -346.0 15 84 5 1
104 253 0.05 -347.75 3 86 15 1
104 253 0.05 -332.3125 8 84 12 1
104 253 0.05 -340.1875 14 85 5 1
104 253 0.05 -314.5 23 68 13 1
104 253 0.05 -318.875 10 77 17 1
104 253 0.05 -340.0625 6 85 13 1
104 253 0.05 -310.375 25 77 2 1
104 253 0.05 -334.125 8 78 18 1
104 253 0.05 -364.875 7 89 8 1
104 253 0.05 -370.8125 8 91 5 1
104 253 0.05 -346.25 16 83 5 1
104 253 0.05 -347.5 8 82 14 1
104 253 0.05 -281.875 18 65 21 1
104 253 0.05 -323.8125 7 84 13 1
104 253 0.05 -348.0625 9 90 5 1
104 253 0.05 -293.25 18 69 17 1
104 253 0.05 -360.25 6 94 4 1
104 253 0.05 -297.1875 16 77 11 1
104 253 0.05 -349.6875 0 88 16 1
104 253 0.05 -348.25 10 87 7 1
104 253 0.05 -304.1875 16 71 17 1
104 253 0.05 -302.5625 11 70 23 1
104 253 0.05 -338.875 9 81 14 1
104 253 0.05 -352.8125 13 91 0 1
104 253 0.05 -357.625 0 89 15 1
104 253 0.05 -374.75 1 97 6 1
104 253 0.05 -317.5625 10 82 12 1
104 253 0.05 -328.625 9 86 9 1
104 253 0.05 -370.375 8 94 2 1
104 253 0.05 -347.375 8 76 20 1
104 253 0.05 -304.4375 12 66 26 1
104 253 0.05 -360.6875 3 95 6 1
104 253 0.05 -295.0 7 76 21 1
104 253 0.05 -356.75 4 89 11 1
104 253 0.05 -313.8125 19 77 8 1
104 253 0.05 -347.875 16 86 2 1
104 253 0.05 -296.1875 6 64 34 1
104 253 0.05 -366.0 16 87 1 1
104 253 0.05 -336.0625 20 83 1 1
104 253 0.05 -337.3125 23 75 6 1
104 253 0.05 -315.8125 7 86 11 1
104 253 0.05 -324.25 17 77 10 1
104 253 0.05 -352.1875 4 80 20 1
104 253 0.05 -347.5 12 91 1 1
104 253 0.05 -332.625 20 74 10 1
104 253 0.05 -307.8125 15 62 27 1
104 253 0.05 -324.3125 7 84 13 1
104 253 0.05 -358.6875 3 94 7 1
104 253 0.05 -329.5625 12 71 21 1
104 253 0.05 -313.625 25 75 4 1
104 253 0.05 -333.625 10 70 24 1
104 253 0.05 -380.1875 0 92 12 1
104 253 0.05 -323.25 11 79 14 1
104 253 0.05 -311.5625 20 72 12 1
104 253 0.05 -335.0625 9 81 14 1
104 253 0.05 -364.0 8 90 6 1
104 253 0.05 -283.125 46 51 7 1
104 253 0.05 -351.5 6 86 12 1
104 253 0.05 -359.0625 4 85 15 1
104 253 0.05 -328.1875 23 80 1 1
104 253 0.05 -313.625 22 75 7 1
104 253 0.05 -359.3125 9 91 4 1
104 253 0.05 -309.9375 21 74 9 1
104 253 0.05 -354.25 4 84 16 1
104 253 0.05 -296.0 16 69 19 1
104 253 0.05 -311.3125 12 76 16 1
104 253 0.05 -311.1875 17 68 19 1
104 253 0.05 -344.9375 17 79 8 1
