0 23 0
1 19 0
2 61 0
3 3 0
4 570 0
5 9 0
6 25 0
7 23 0
8 25 0
9 23 0
10 28 0
11 7 0
12 1055 0
13 205 0
14 59 0
15 5 0
16 14 0
17 11 0
18 20 0
19 1137 0
20 3 0
21 6 0
22 29 0
23 4 0
24 7 0
25 1075 0
26 24 0
27 5 0
28 5 0
29 610 0
30 24 0
31 581 0
32 678 0
33 20 0
34 6 0
35 12 0
36 326 0
37 11 0
38 4 0
39 6 0
40 1803 0
41 5 0
42 6 0
43 592 0
44 14 0
45 10 0
46 7 0
47 10 0
48 245 0
49 1606 0
50 4 0
51 10 0
52 13 0
53 70 0
54 84 0
55 1601 0
56 648 0
57 684 0
58 18 0
59 1564 0
60 6 0
61 983 0
62 33 0
63 3 0
64 5 0
65 67 0
66 168 0
67 586 0
68 11 0
69 29 0
70 371 0
71 31 0
72 1135 0
73 36 0
74 6 0
75 440 0
76 17 0
77 686 0
78 6 0
79 703 0
80 19 0
81 839 0
82 12 0
83 63 0
84 295 0
85 3 0
86 2 0
87 18 0
88 4 0
89 566 0
90 13 0
91 26 0
92 2 0
93 6 0
94 43 0
95 11 0
96 18 0
97 4 0
98 5 0
99 12 0
