0 108 -104
1 3916 104
2 1974 104
3 3793 104
4 1188 -104
5 1401 104
6 49 -104
7 134 -104
8 774 -104
9 919 104
10 1516 104
11 1378 -104
12 5024 104
13 1375 104
14 2727 104
15 2653 104
16 184 -104
17 346 -104
18 3788 104
19 1447 -104
20 4598 -104
21 7326 -104
22 24 104
23 705 104
24 795 -104
25 1588 -104
26 1744 -104
27 1586 104
28 185 -104
29 2677 104
30 1095 104
31 4582 104
32 145 104
33 820 104
34 2055 104
35 2074 -104
36 3945 104
37 1545 -104
38 904 104
39 1345 104
40 961 104
41 885 -104
42 821 -104
43 2538 104
44 479 -104
45 1624 104
46 1870 -104
47 847 -104
48 311 -104
49 1199 -104
50 533 -104
51 1919 104
52 1985 -104
53 693 104
54 178 104
55 4660 104
56 1876 -104
57 127 -104
58 27 104
59 824 -104
60 3545 104
61 224 -104
62 705 104
63 668 -104
64 910 -104
65 1986 -104
66 2436 -104
67 1255 104
68 4714 -104
69 1131 104
70 644 104
71 2640 104
72 3397 104
73 160 -104
74 1355 -104
75 1495 -104
76 347 -104
77 2380 -104
78 62 -104
79 2539 104
80 2160 104
81 1216 104
82 426 -104
83 698 104
84 4725 -104
85 724 104
86 1036 -104
87 1648 -104
88 1657 -104
89 2048 -104
90 3217 -104
91 771 -104
92 101 -104
93 332 -104
94 1969 -104
95 270 104
96 2330 104
97 1116 -104
98 1497 -104
99 665 -104
