0 1887 -104
1 164 -104
2 44 -104
3 13 104
4 536 104
5 261 -104
6 288 104
7 79 104
8 120 104
9 32 104
10 931 -104
11 39 104
12 61 104
13 230 104
14 60 -104
15 38 104
16 494 -104
17 330 -104
18 122 104
19 25 104
20 127 104
21 347 -104
22 71 -104
23 652 -104
24 84 -104
25 27 -104
26 818 -104
27 31 -104
28 696 104
29 40 104
30 12 -104
31 394 -104
32 363 -104
33 157 -104
34 76 104
35 65 104
36 498 104
37 18 104
38 36 104
39 129 104
40 1404 -104
41 157 104
42 70 -104
43 33 -104
44 30 104
45 123 104
46 28 104
47 1859 104
48 73 104
49 32 -104
50 51 -104
51 329 104
52 25 -104
53 335 104
54 33 104
55 6 104
56 74 -104
57 347 -104
58 1214 -104
59 37 -104
60 47 -104
61 24 -104
62 111 -104
63 11 -104
64 122 -104
65 57 -104
66 658 -104
67 45 -104
68 44 104
69 37 104
70 72 -104
71 24 104
72 35 104
73 26 104
74 30 -104
75 223 -104
76 42 104
77 50 104
78 17 -104
79 26 -104
80 79 104
81 101 -104
82 1011 104
83 15 -104
84 189 104
85 59 -104
86 25 -104
87 58 -104
88 132 104
89 18 -104
90 1317 -104
91 15 -104
92 401 104
93 329 104
94 53 -104
95 101 104
96 933 -104
97 18 -104
98 28 104
99 46 104
