0	0.6313461538461537
1	0.784903846153846
2	0.8605769230769232
3	0.8985576923076924
4	0.917019230769231
5	0.9267307692307694
6	0.9329807692307693
7	0.9380769230769233
8	0.9403846153846155
9	0.9428846153846157
10	0.9453846153846155
11	0.9466346153846154
12	0.9478846153846153
13	0.9492307692307691
14	0.9501923076923073
15	0.951153846153846
16	0.951826923076923
17	0.9525961538461535
18	0.9531730769230765
19	0.9536538461538457
20	0.9543269230769228
21	0.9549999999999997
22	0.955384615384615
23	0.955480769230769
24	0.9557692307692305
25	0.9562499999999997
26	0.9562499999999997
27	0.9567307692307689
28	0.9569230769230765
29	0.9572115384615381
30	0.9574038461538459
31	0.9576923076923074
32	0.9579807692307689
33	0.9582692307692305
34	0.9587499999999999
35	0.9590384615384615
36	0.9590384615384615
37	0.9592307692307691
38	0.9593269230769229
39	0.9594230769230768
40	0.9595192307692306
41	0.9597115384615384
42	0.9599038461538462
43	0.9599999999999999
44	0.9599999999999999
45	0.9600961538461538
46	0.9601923076923076
47	0.9602884615384615
48	0.9604807692307691
49	0.9606730769230767
50	0.9606730769230767
51	0.9606730769230767
52	0.9606730769230767
53	0.9607692307692305
54	0.9609615384615382
55	0.9610576923076921
56	0.9610576923076921
57	0.9611538461538458
58	0.9611538461538458
59	0.9611538461538458
60	0.9612499999999997
61	0.9612499999999997
62	0.9612499999999997
63	0.9612499999999997
64	0.9613461538461536
65	0.9615384615384613
66	0.9615384615384613
67	0.9615384615384613
68	0.9615384615384613
69	0.9615384615384613
70	0.9615384615384613
71	0.9615384615384613
72	0.9616346153846151
73	0.9616346153846151
74	0.961730769230769
75	0.961730769230769
76	0.9618269230769227
77	0.9618269230769227
78	0.9619230769230767
79	0.9619230769230767
80	0.9619230769230767
81	0.9619230769230767
82	0.9620192307692306
83	0.9620192307692306
84	0.9621153846153844
85	0.9621153846153844
86	0.9621153846153844
87	0.9621153846153844
88	0.9621153846153844
89	0.9622115384615383
90	0.9623076923076921
91	0.9623076923076921
92	0.9623076923076921
93	0.9623076923076921
94	0.9623076923076921
95	0.9623076923076921
96	0.9623076923076921
97	0.9623076923076921
98	0.9623076923076921
99	0.9623076923076921
