0 4892 104
1 2627 104
2 2424 -104
3 706 -104
4 10837 104
5 10454 104
6 5216 104
7 1814 -104
8 1941 -104
9 8342 104
10 481 104
11 8088 -104
12 5931 -104
13 22697 104
14 1274 -104
15 7175 104
16 19274 104
17 6181 104
18 2066 104
19 11110 -104
20 695 -104
21 10120 -104
22 1426 -104
23 4246 104
24 3887 -104
25 1209 -104
26 1130 -104
27 1090 -104
28 2757 104
29 7107 104
30 15672 -104
31 398 104
32 2351 104
33 1255 104
34 19982 104
35 10158 104
36 5507 -104
37 11927 104
38 2458 104
39 11501 104
40 5522 -104
41 3318 -104
42 740 104
43 8708 -104
44 3185 -104
45 1365 104
46 10350 104
47 3125 104
48 8493 -104
49 11725 -104
50 13372 104
51 365 -104
52 3085 104
53 729 104
54 7354 -104
55 644 -104
56 2668 -104
57 2158 104
58 7047 -104
59 20406 104
60 4273 104
61 37725 104
62 3262 104
63 6643 104
64 2001 104
65 1609 -104
66 8357 -104
67 19231 104
68 3590 -104
69 4147 104
70 12198 -104
71 3573 104
72 4786 104
73 16212 -104
74 13353 104
75 6280 104
76 10557 -104
77 221 -104
78 178 104
79 5198 -104
80 4202 -104
81 5243 -104
82 8776 -104
83 3688 -104
84 2975 104
85 1252 104
86 3441 104
87 2894 -104
88 11187 104
89 1997 -104
90 5513 -104
91 6332 104
92 2001 104
93 6713 -104
94 1188 -104
95 541 -104
96 8709 104
97 5628 -104
98 9281 -104
99 10101 104
