0 2054 104
1 4075 -104
2 1150 104
3 19888 -104
4 4940 -104
5 6064 104
6 1497 -104
7 1881 -104
8 2435 -104
9 5917 -104
10 2644 -104
11 1888 104
12 2057 -104
13 11044 -104
14 6329 104
15 1075 -104
16 1130 -104
17 2440 104
18 8453 104
19 7577 -104
20 1421 104
21 197 -104
22 2880 -104
23 973 -104
24 3531 104
25 37394 104
26 2280 104
27 4049 104
28 5015 104
29 9500 -104
30 21504 104
31 9811 104
32 1593 -104
33 3055 104
34 33613 -104
35 576 104
36 1246 104
37 24663 -104
38 3632 -104
39 1174 104
40 3865 104
41 28277 -104
42 7473 -104
43 3675 -104
44 2647 -104
45 19704 104
46 16463 -104
47 141 104
48 5121 -104
49 5246 -104
50 1956 -104
51 6961 104
52 6319 -104
53 6099 -104
54 7803 104
55 157 -104
56 8444 -104
57 2959 -104
58 16541 104
59 310 -104
60 27490 104
61 19850 104
62 2026 104
63 21377 104
64 4295 -104
65 2173 -104
66 795 104
67 6547 -104
68 1114 104
69 2879 -104
70 36738 -104
71 14520 104
72 10060 104
73 16782 -104
74 2273 104
75 693 104
76 2744 -104
77 13928 104
78 11589 104
79 9059 -104
80 5625 104
81 743 104
82 1529 -104
83 3834 104
84 5259 104
85 11150 104
86 1133 104
87 183 -104
88 4263 104
89 3290 -104
90 1870 -104
91 1363 104
92 4115 104
93 6230 104
94 1365 104
95 908 -104
96 1701 104
97 9843 -104
98 7571 -104
99 3188 104
