0 1877 0
1 1484 0
2 12308 0
3 795 0
4 18466 0
5 10078 0
6 3333 0
7 13236 0
8 5244 0
9 2468 0
10 2360 0
11 713 0
12 2485 0
13 6701 0
14 12197 0
15 11338 0
16 3110 0
17 4073 0
18 3144 0
19 4351 0
20 1040 0
21 12479 0
22 1664 0
23 1083 0
24 18089 0
25 3634 0
26 6596 0
27 3811 0
28 1435 0
29 13369 0
30 1581 0
31 10423 0
32 2170 0
33 3268 0
34 1637 0
35 1522 0
36 10100 0
37 5323 0
38 1080 0
39 5076 0
40 4942 0
41 2003 0
42 9419 0
43 9226 0
44 19351 0
45 2653 0
46 648 0
47 469 0
48 15299 0
49 4609 0
50 10673 0
51 884 0
52 1173 0
53 10948 0
54 2790 0
55 175 0
56 7529 0
57 2733 0
58 8579 0
59 1153 0
60 5486 0
61 6547 0
62 2187 0
63 3162 0
64 8401 0
65 11551 0
66 1661 0
67 62 0
68 2040 0
69 21266 0
70 22254 0
71 3176 0
72 2820 0
73 2500 0
74 2548 0
75 241 0
76 4038 0
77 1931 0
78 5751 0
79 890 0
80 3564 0
81 446 0
82 11807 0
83 13476 0
84 18 0
85 3171 0
86 1997 0
87 3395 0
88 1849 0
89 13602 0
90 3810 0
91 19865 0
92 8080 0
93 284 0
94 8562 0
95 211 0
96 12063 0
97 10251 0
98 6297 0
99 3480 0
