0 28 104
1 116 104
2 1838 -104
3 12933 104
4 2252 -104
5 10078 104
6 175 104
7 4122 104
8 3906 104
9 2718 104
10 11254 104
11 5993 -104
12 915 -104
13 767 -104
14 14803 104
15 4366 104
16 7457 -104
17 8143 -104
18 1068 -104
19 2284 104
20 1775 104
21 6847 104
22 5296 104
23 5297 -104
24 1907 -104
25 2598 104
26 25723 -104
27 677 -104
28 1716 104
29 558 -104
30 870 -104
31 5533 -104
32 2744 104
33 568 -104
34 8587 -104
35 3602 104
36 1757 -104
37 2566 -104
38 842 104
39 1135 -104
40 776 104
41 18609 104
42 7698 104
43 8309 -104
44 1285 -104
45 5489 -104
46 7202 -104
47 3403 -104
48 4188 -104
49 311 -104
50 5608 104
51 9166 104
52 6733 -104
53 2117 -104
54 715 104
55 18294 104
56 1879 104
57 95 -104
58 1543 -104
59 1552 104
60 3051 -104
61 1478 -104
62 6648 104
63 3021 -104
64 4354 -104
65 6955 -104
66 201 -104
67 914 104
68 11639 -104
69 2800 -104
70 8556 104
71 5161 -104
72 5004 -104
73 781 -104
74 315 -104
75 5740 -104
76 20965 -104
77 637 -104
78 4713 104
79 683 104
80 5459 -104
81 1062 104
82 4280 104
83 1241 104
84 3782 -104
85 376 -104
86 3660 104
87 2332 104
88 1222 104
89 1610 -104
90 2515 -104
91 6805 104
92 370 -104
93 1583 104
94 5164 -104
95 3623 -104
96 1150 -104
97 154 -104
98 1554 104
99 78 104
