0 14774 104
1 5631 -104
2 7135 -104
3 4695 104
4 1990 104
5 3805 -104
6 2929 104
7 1738 -104
8 3308 -104
9 1973 104
10 7489 104
11 2191 -104
12 2887 104
13 12469 104
14 1553 -104
15 1438 -104
16 594 -104
17 2368 -104
18 219 -104
19 8579 -104
20 975 104
21 2604 -104
22 6673 104
23 9426 104
24 206 104
25 683 104
26 6070 -104
27 15147 -104
28 259 104
29 1882 -104
30 5672 104
31 4850 -104
32 14779 104
33 2830 -104
34 2347 104
35 2374 -104
36 5840 104
37 3417 -104
38 5226 104
39 14195 -104
40 1050 -104
41 5539 -104
42 3846 104
43 1436 104
44 313 -104
45 4366 104
46 1078 -104
47 1682 104
48 3371 104
49 2532 104
50 15500 -104
51 17398 104
52 9948 -104
53 2746 -104
54 8283 104
55 1479 -104
56 1383 104
57 4157 -104
58 5180 104
59 1173 -104
60 335 -104
61 3918 -104
62 2939 104
63 2094 104
64 3959 -104
65 508 -104
66 5259 -104
67 3833 104
68 3166 104
69 383 104
70 2954 104
71 6159 -104
72 6995 104
73 13118 104
74 7761 104
75 3005 104
76 8852 -104
77 2349 104
78 16990 104
79 13057 -104
80 924 -104
81 15460 -104
82 3551 -104
83 5818 104
84 4211 -104
85 4488 104
86 14484 -104
87 3240 104
88 1853 -104
89 44 -104
90 3268 104
91 6642 -104
92 6524 -104
93 1211 -104
94 12391 104
95 6392 -104
96 2853 -104
97 2371 104
98 2471 104
99 2355 104
