0 237 0
1 553 0
2 1940 0
3 169 0
4 1237 0
5 3743 0
6 1094 0
7 152 0
8 809 0
9 94 0
10 350 0
11 1156 0
12 1335 0
13 431 0
14 653 0
15 151 0
16 30 0
17 103 0
18 1022 0
19 157 0
20 1603 0
21 667 0
22 26 0
23 1193 0
24 382 0
25 1387 0
26 395 0
27 1037 0
28 189 0
29 149 0
30 965 0
31 258 0
32 1162 0
33 549 0
34 1339 0
35 2366 0
36 134 0
37 820 0
38 5043 0
39 2724 0
40 819 0
41 1798 0
42 2014 0
43 152 0
44 1809 0
45 2018 0
46 109 0
47 136 0
48 27 0
49 46 0
50 448 0
51 1401 0
52 525 0
53 610 0
54 474 0
55 571 0
56 552 0
57 423 0
58 2001 0
59 1199 0
60 81 0
61 621 0
62 662 0
63 314 0
64 1945 0
65 1219 0
66 40 0
67 525 0
68 1154 0
69 1255 0
70 392 0
71 585 0
72 11 0
73 461 0
74 2457 0
75 1238 0
76 160 0
77 924 0
78 453 0
79 125 0
80 1690 0
81 823 0
82 971 0
83 77 0
84 827 0
85 1218 0
86 62 0
87 168 0
88 852 0
89 1077 0
90 900 0
91 388 0
92 3965 0
93 214 0
94 730 0
95 1967 0
96 767 0
97 407 0
98 535 0
99 104 0
