0 211 -104
1 16 104
2 49 -104
3 111 -104
4 18 104
5 30 104
6 135 -104
7 129 104
8 44 -104
9 10 -104
10 110 -104
11 27 104
12 289 -104
13 150 104
14 28 -104
15 179 104
16 65 -104
17 208 -104
18 119 104
19 28 -104
20 145 -104
21 46 104
22 173 -104
23 388 104
24 41 -104
25 174 -104
26 30 -104
27 185 -104
28 70 104
29 15 -104
30 144 -104
31 162 -104
32 114 104
33 25 -104
34 18 104
35 168 -104
36 86 104
37 15 -104
38 379 104
39 51 104
40 87 -104
41 114 104
42 34 -104
43 580 -104
44 20 -104
45 117 104
46 21 104
47 22 -104
48 71 -104
49 114 -104
50 146 104
51 86 -104
52 117 104
53 111 104
54 109 104
55 210 -104
56 15 -104
57 46 -104
58 32 104
59 186 -104
60 84 -104
61 31 -104
62 113 104
63 30 104
64 107 -104
65 50 104
66 57 104
67 89 -104
68 52 -104
69 74 -104
70 176 -104
71 29 -104
72 30 -104
73 266 -104
74 145 -104
75 118 104
76 18 -104
77 26 104
78 16 -104
79 222 -104
80 65 104
81 142 -104
82 87 -104
83 97 -104
84 122 -104
85 256 104
86 115 104
87 69 -104
88 185 -104
89 99 104
90 28 104
91 37 104
92 30 104
93 56 -104
94 25 104
95 58 -104
96 213 -104
97 60 104
98 163 104
99 106 104
