0 1175 -104
1 19 104
2 NaN
3 NaN
4 2206 -104
5 159 104
6 13683 -104
7 10 104
8 2786 104
9 17 104
10 NaN
11 2014 104
12 1048 -104
13 20 104
14 10687 -104
15 519 104
16 9 -104
17 8 -104
18 46 -104
19 913 -104
20 8771 -104
21 15 104
22 NaN
23 814 -104
24 162 104
25 NaN
26 452 -104
27 6172 -104
28 13 -104
29 2038 -104
30 661 -104
31 10632 -104
32 921 104
33 7897 -104
34 NaN
35 423 104
36 13 104
37 6050 -104
38 30 104
39 13366 104
40 98 -104
41 64 104
42 67 -104
43 NaN
44 13500 -104
45 9291 -104
46 109 104
47 1419 -104
48 44 -104
49 1834 104
50 7348 104
51 NaN
52 2419 -104
53 42 -104
54 200 104
55 213 -104
56 39 104
57 9011 104
58 8594 -104
59 13612 -104
60 7935 -104
61 84 -104
62 25 104
63 863 104
64 678 104
65 NaN
66 3716 104
67 NaN
68 21 104
69 2572 104
70 NaN
71 10020 -104
72 4156 104
73 NaN
74 10927 104
75 14 -104
76 15022 -104
77 140 -104
78 609 104
79 8191 -104
80 1408 -104
81 1887 -104
82 19 104
83 6468 104
84 494 -104
85 1657 104
86 NaN
87 1593 -104
88 397 104
89 5426 -104
90 20 104
91 15 104
92 1844 104
93 NaN
94 2582 -104
95 9353 104
96 41 -104
97 6824 104
98 NaN
99 25 104
