0 368 0
1 319 0
2 661 0
3 590 0
4 1478 0
5 71 0
6 452 0
7 250 0
8 543 0
9 889 0
10 395 0
11 1085 0
12 19 0
13 1538 0
14 335 0
15 778 0
16 333 0
17 992 0
18 1766 0
19 816 0
20 683 0
21 757 0
22 37 0
23 658 0
24 170 0
25 65 0
26 92 0
27 1521 0
28 490 0
29 41 0
30 69 0
31 540 0
32 695 0
33 371 0
34 303 0
35 211 0
36 798 0
37 199 0
38 847 0
39 974 0
40 299 0
41 152 0
42 756 0
43 6 0
44 1287 0
45 1211 0
46 52 0
47 592 0
48 427 0
49 1918 0
50 90 0
51 284 0
52 84 0
53 85 0
54 768 0
55 54 0
56 570 0
57 283 0
58 484 0
59 7 0
60 321 0
61 469 0
62 646 0
63 280 0
64 70 0
65 79 0
66 173 0
67 128 0
68 253 0
69 235 0
70 771 0
71 1538 0
72 2152 0
73 1295 0
74 441 0
75 220 0
76 125 0
77 320 0
78 604 0
79 211 0
80 14 0
81 560 0
82 261 0
83 59 0
84 137 0
85 540 0
86 438 0
87 797 0
88 88 0
89 76 0
90 1075 0
91 938 0
92 374 0
93 1687 0
94 203 0
95 1257 0
96 293 0
97 185 0
98 907 0
99 64 0
