114	45	99	35	43	18	29	5	27	33	9	12	5	6	4	6	6	5	3	5	
499	34	178	40	258	196	31	27	28	41	29	16	17	17	8	22	7	9	5	7	
499	36	76	90	27	21	28	112	16	37	23	26	25	12	21	26	4	18	6	10	
118	310	36	99	343	157	19	4	30	11	23	21	14	20	4	4	12	5	7	11	
70	20	125	185	41	32	49	12	90	30	22	22	5	22	16	9	6	7	13	7	
180	58	84	110	69	24	42	133	10	38	38	62	10	29	26	4	7	13	5	8	
253	55	200	49	66	23	39	25	41	12	23	11	30	6	13	6	20	8	5	8	
499	326	57	499	23	69	90	79	19	18	6	24	17	16	15	6	33	7	10	8	
255	64	340	133	36	32	87	13	26	7	9	7	9	15	6	19	7	5	4	6	
199	499	57	94	43	48	18	33	42	30	4	25	24	8	15	7	10	3	4	12	
499	157	310	71	12	46	21	24	10	25	6	10	13	6	19	28	4	20	8	17	
499	325	160	155	35	168	55	17	46	19	17	6	29	19	8	15	8	11	6	4	
343	390	183	52	52	189	66	10	25	25	21	15	32	16	12	6	12	5	10	11	
249	75	127	42	63	115	18	101	17	34	8	14	20	8	11	7	14	5	4	4	
44	91	23	155	237	270	87	53	11	37	22	22	19	17	22	16	4	15	9	17	
281	52	27	67	20	39	12	12	102	13	6	34	16	25	15	5	11	7	4	8	
499	196	97	63	119	25	59	155	28	19	9	7	10	5	10	6	8	3	7	13	
499	169	499	48	33	31	39	15	28	30	10	9	7	7	29	5	12	8	8	6	
499	6	130	161	121	161	145	6	6	19	26	7	13	12	4	4	5	12	9	6	
282	206	36	10	167	21	26	17	38	4	27	23	22	24	7	14	6	7	4	4	
319	28	57	138	262	32	23	26	25	9	21	32	3	12	14	8	4	3	4	11	
70	499	47	200	122	8	31	122	89	24	5	6	10	9	15	5	14	6	3	16	
202	52	43	43	60	43	45	45	33	9	11	24	28	30	14	4	20	6	9	11	
486	251	406	97	20	119	48	16	15	38	17	7	18	16	6	23	4	14	12	7	
483	277	204	159	74	25	25	21	31	37	7	15	23	21	43	15	33	18	6	9	
499	55	50	257	31	142	3	95	64	32	8	5	4	8	6	24	7	7	5	5	
499	51	271	28	54	49	35	46	45	29	11	22	11	33	18	5	7	8	5	11	
86	429	117	81	33	9	65	22	16	32	18	13	117	20	9	5	11	7	7	17	
56	184	343	66	21	55	94	41	27	20	28	17	6	25	20	4	13	4	9	18	
38	169	81	69	40	42	26	22	14	24	28	21	13	26	6	12	10	26	8	17	
38	499	22	211	20	30	62	31	6	30	19	13	6	5	4	11	3	20	7	3	
109	93	71	15	20	17	86	21	15	37	29	25	23	3	20	13	7	6	13	7	
499	69	152	124	68	94	17	40	77	19	24	4	19	19	4	19	4	6	8	7	
64	137	327	165	65	19	58	66	26	49	7	22	8	13	13	21	29	12	13	6	
147	46	42	34	30	33	71	113	24	19	14	16	6	24	10	9	6	8	14	3	
499	84	37	118	53	21	39	15	40	24	13	22	11	15	20	13	8	8	5	11	
58	58	201	145	27	87	40	5	32	5	26	26	14	7	21	13	17	5	6	8	
232	356	130	123	47	106	19	89	24	50	48	22	30	11	6	12	13	4	7	8	
499	95	352	158	173	48	77	43	26	4	68	9	27	3	3	7	5	8	8	3	
52	114	66	33	7	21	17	22	3	35	26	10	5	18	6	9	16	3	3	4	
426	38	26	34	40	39	21	26	38	18	20	13	7	62	10	7	12	9	11	13	
99	81	21	80	34	35	40	24	27	24	29	25	12	22	3	5	19	5	6	3	
458	241	15	81	15	30	66	34	53	34	4	22	25	8	6	16	7	6	20	5	
91	377	499	32	24	13	116	25	23	63	24	31	25	7	12	8	22	12	10	4	
243	27	75	58	37	56	60	34	10	11	18	23	7	17	15	7	8	4	17	4	
112	499	26	32	24	22	36	14	6	11	25	22	17	13	11	7	17	8	5	5	
49	486	56	34	292	50	24	25	7	38	5	6	8	8	23	4	5	4	7	8	
54	290	435	151	114	77	74	25	15	37	48	19	23	58	7	7	5	7	11	7	
205	111	188	126	150	48	48	46	29	27	37	36	4	25	17	14	7	14	6	6	
409	32	59	53	18	28	25	98	13	10	7	5	3	26	4	6	19	7	5	3	
33	369	45	32	17	86	20	38	24	25	6	20	9	8	20	14	8	10	10	5	
86	49	74	44	58	21	26	81	26	28	17	9	8	15	5	4	3	9	18	9	
136	65	61	348	157	40	17	16	18	19	42	7	13	14	21	21	7	10	6	4	
469	70	49	250	35	72	46	21	31	22	3	11	9	6	4	5	5	9	12	16	
499	226	499	244	47	34	22	72	24	20	8	15	11	34	5	28	8	5	10	7	
37	499	33	206	27	36	71	17	25	30	46	33	7	2	5	7	12	4	5	12	
463	24	37	121	65	15	25	67	14	11	15	4	27	8	17	6	6	21	7	8	
95	266	41	45	30	37	4	27	28	29	23	6	14	14	5	5	5	3	4	5	
499	499	115	85	227	26	23	125	23	57	26	23	9	39	9	6	15	17	16	18	
499	45	38	171	12	91	61	97	18	68	10	5	19	32	8	17	12	13	8	13	
89	124	63	26	72	36	22	5	27	34	4	10	5	6	12	6	5	13	4	6	
499	69	92	47	175	23	160	41	73	29	29	12	19	24	7	3	7	3	6	6	
384	109	372	42	36	82	66	23	28	46	37	5	55	13	18	18	12	5	6	4	
347	64	41	46	138	117	37	39	27	18	4	9	9	4	8	7	7	10	7	7	
85	59	86	56	50	26	29	4	57	8	8	25	6	7	5	4	11	5	5	8	
63	281	43	26	77	8	35	71	89	27	10	14	5	27	13	16	16	11	4	4	
499	86	120	30	28	44	18	48	22	26	36	12	5	10	5	13	8	10	5	4	
104	220	199	404	57	76	19	18	58	23	18	25	30	17	13	11	19	12	5	7	
499	47	66	55	5	34	17	33	3	26	14	6	8	7	7	7	7	3	3	2	
499	478	34	284	33	62	18	14	18	25	23	15	5	21	21	12	7	13	6	7	
499	499	177	25	38	173	10	19	29	21	18	22	13	6	13	15	18	11	13	5	
326	196	34	93	50	87	7	170	10	7	9	9	11	2	9	27	6	8	11	4	
5	87	138	41	35	35	62	49	4	4	43	16	27	17	22	11	15	4	7	7	
499	259	392	36	8	41	139	30	22	15	17	5	20	9	9	8	4	3	6	8	
241	499	313	30	39	16	35	33	33	18	29	19	4	7	6	4	6	6	4	13	
499	279	30	92	16	58	59	31	31	20	26	12	16	18	12	6	9	9	4	8	
499	90	31	38	19	20	15	21	18	85	21	13	13	27	21	19	10	7	6	6	
125	90	40	34	181	22	42	121	26	28	22	5	26	12	7	6	13	6	11	5	
424	52	64	332	48	25	20	100	23	20	11	17	14	8	14	8	11	7	14	11	
50	499	132	71	50	48	21	4	18	33	36	20	38	14	22	3	10	3	7	7	
365	45	499	25	362	33	16	36	23	5	8	8	16	9	15	8	19	6	6	12	
499	320	75	152	29	296	67	57	69	25	4	8	28	6	12	9	8	10	16	17	
202	73	146	161	218	82	29	23	17	21	90	28	18	10	15	8	3	3	6	9	
275	110	267	31	100	37	104	14	106	56	24	31	57	4	6	15	5	5	20	9	
499	103	328	33	380	25	37	21	14	54	18	7	8	26	25	13	7	4	4	12	
98	134	33	47	30	35	61	35	22	36	3	5	5	11	6	10	4	8	6	5	
499	155	117	232	34	152	34	36	24	34	10	8	8	21	10	6	4	6	8	5	
170	499	40	139	33	43	71	17	43	4	4	7	6	13	5	5	7	5	8	5	
204	34	65	33	80	135	17	13	32	15	36	12	13	19	11	27	9	14	20	19	
267	300	14	149	278	114	52	4	39	4	8	20	5	17	26	10	2	6	18	5	
184	51	6	30	49	111	104	11	29	24	3	26	5	6	9	16	6	5	16	14	
257	68	53	62	9	65	71	117	40	22	24	20	7	5	12	7	6	19	5	5	
